image,species,individual_id,box
adams_place_bridge_8k_fov90_theta0_phi0_r_GT.png,feng,23,0 1 2 3
adams_place_bridge_8k_fov90_theta0_phi0_r_input.png,feng,23,0 1 2 3
adams_place_bridge_8k_fov90_theta120_phi0_c_GT.png,feng,24,0 1 2 3
adams_place_bridge_8k_fov90_theta120_phi0_c_input.png,feng,24,0 1 2 3
adams_place_bridge_8k_fov90_theta120_phi0_l_GT.png,feng,25,0 1 2 3
adams_place_bridge_8k_fov90_theta120_phi0_l_input.png,feng,25,0 1 2 3
adams_place_bridge_8k_fov90_theta120_phi0_r_GT.png,feng,26,0 1 2 3
adams_place_bridge_8k_fov90_theta120_phi0_r_input.png,feng,26,0 1 2 3
adams_place_bridge_8k_fov90_theta180_phi0_c_GT.png,feng,27,0 1 2 3
adams_place_bridge_8k_fov90_theta180_phi0_c_input.png,feng,27,0 1 2 3
adams_place_bridge_8k_fov90_theta180_phi0_l_GT.png,feng,28,0 1 2 3
adams_place_bridge_8k_fov90_theta180_phi0_l_input.png,feng,28,0 1 2 3
adams_place_bridge_8k_fov90_theta180_phi0_r_GT.png,feng,29,0 1 2 3
adams_place_bridge_8k_fov90_theta180_phi0_r_input.png,feng,29,0 1 2 3
adams_place_bridge_8k_fov90_theta240_phi0_c_GT.png,feng,30,0 1 2 3
adams_place_bridge_8k_fov90_theta240_phi0_c_input.png,feng,30,0 1 2 3
adams_place_bridge_8k_fov90_theta240_phi0_l_GT.png,feng,31,0 1 2 3
adams_place_bridge_8k_fov90_theta240_phi0_l_input.png,feng,31,0 1 2 3
adams_place_bridge_8k_fov90_theta240_phi0_r_GT.png,feng,32,0 1 2 3
adams_place_bridge_8k_fov90_theta240_phi0_r_input.png,feng,32,0 1 2 3
adams_place_bridge_8k_fov90_theta300_phi0_c_GT.png,feng,33,0 1 2 3
adams_place_bridge_8k_fov90_theta300_phi0_c_input.png,feng,33,0 1 2 3
adams_place_bridge_8k_fov90_theta300_phi0_l_GT.png,feng,34,0 1 2 3
adams_place_bridge_8k_fov90_theta300_phi0_l_input.png,feng,34,0 1 2 3
adams_place_bridge_8k_fov90_theta300_phi0_r_GT.png,feng,35,0 1 2 3
adams_place_bridge_8k_fov90_theta300_phi0_r_input.png,feng,35,0 1 2 3
adams_place_bridge_8k_fov90_theta60_phi0_c_GT.png,feng,36,0 1 2 3
adams_place_bridge_8k_fov90_theta60_phi0_c_input.png,feng,36,0 1 2 3
adams_place_bridge_8k_fov90_theta60_phi0_l_GT.png,feng,37,0 1 2 3
adams_place_bridge_8k_fov90_theta60_phi0_l_input.png,feng,37,0 1 2 3
adams_place_bridge_8k_fov90_theta60_phi0_r_GT.png,feng,38,0 1 2 3
adams_place_bridge_8k_fov90_theta60_phi0_r_input.png,feng,38,0 1 2 3
aerodynamics_workshop_8k_fov90_theta0_phi0_c_GT.png,feng,39,0 1 2 3
aerodynamics_workshop_8k_fov90_theta0_phi0_c_input.png,feng,39,0 1 2 3
aerodynamics_workshop_8k_fov90_theta0_phi0_l_GT.png,feng,40,0 1 2 3
aerodynamics_workshop_8k_fov90_theta0_phi0_l_input.png,feng,40,0 1 2 3
aerodynamics_workshop_8k_fov90_theta0_phi0_r_GT.png,feng,41,0 1 2 3
aerodynamics_workshop_8k_fov90_theta0_phi0_r_input.png,feng,41,0 1 2 3
aerodynamics_workshop_8k_fov90_theta120_phi0_c_GT.png,feng,42,0 1 2 3
aerodynamics_workshop_8k_fov90_theta120_phi0_c_input.png,feng,42,0 1 2 3
aerodynamics_workshop_8k_fov90_theta120_phi0_l_GT.png,feng,43,0 1 2 3
aerodynamics_workshop_8k_fov90_theta120_phi0_l_input.png,feng,43,0 1 2 3
aerodynamics_workshop_8k_fov90_theta120_phi0_r_GT.png,feng,44,0 1 2 3
aerodynamics_workshop_8k_fov90_theta120_phi0_r_input.png,feng,44,0 1 2 3
aerodynamics_workshop_8k_fov90_theta180_phi0_c_GT.png,feng,45,0 1 2 3
aerodynamics_workshop_8k_fov90_theta180_phi0_c_input.png,feng,45,0 1 2 3
aerodynamics_workshop_8k_fov90_theta180_phi0_l_GT.png,feng,46,0 1 2 3
aerodynamics_workshop_8k_fov90_theta180_phi0_l_input.png,feng,46,0 1 2 3
aerodynamics_workshop_8k_fov90_theta180_phi0_r_GT.png,feng,47,0 1 2 3
aerodynamics_workshop_8k_fov90_theta180_phi0_r_input.png,feng,47,0 1 2 3
aerodynamics_workshop_8k_fov90_theta240_phi0_c_GT.png,feng,48,0 1 2 3
aerodynamics_workshop_8k_fov90_theta240_phi0_c_input.png,feng,48,0 1 2 3
aerodynamics_workshop_8k_fov90_theta240_phi0_l_GT.png,feng,49,0 1 2 3
aerodynamics_workshop_8k_fov90_theta240_phi0_l_input.png,feng,49,0 1 2 3
aerodynamics_workshop_8k_fov90_theta240_phi0_r_GT.png,feng,50,0 1 2 3
aerodynamics_workshop_8k_fov90_theta240_phi0_r_input.png,feng,50,0 1 2 3
aerodynamics_workshop_8k_fov90_theta300_phi0_c_GT.png,feng,51,0 1 2 3
aerodynamics_workshop_8k_fov90_theta300_phi0_c_input.png,feng,51,0 1 2 3
aerodynamics_workshop_8k_fov90_theta300_phi0_l_GT.png,feng,52,0 1 2 3
aerodynamics_workshop_8k_fov90_theta300_phi0_l_input.png,feng,52,0 1 2 3
aerodynamics_workshop_8k_fov90_theta300_phi0_r_GT.png,feng,53,0 1 2 3
aerodynamics_workshop_8k_fov90_theta300_phi0_r_input.png,feng,53,0 1 2 3
aerodynamics_workshop_8k_fov90_theta60_phi0_c_GT.png,feng,54,0 1 2 3
aerodynamics_workshop_8k_fov90_theta60_phi0_c_input.png,feng,54,0 1 2 3
aerodynamics_workshop_8k_fov90_theta60_phi0_l_GT.png,feng,55,0 1 2 3
aerodynamics_workshop_8k_fov90_theta60_phi0_l_input.png,feng,55,0 1 2 3
aerodynamics_workshop_8k_fov90_theta60_phi0_r_GT.png,feng,56,0 1 2 3
aerodynamics_workshop_8k_fov90_theta60_phi0_r_input.png,feng,56,0 1 2 3
aft_lounge_8k_fov90_theta0_phi0_c_GT.png,feng,57,0 1 2 3
aft_lounge_8k_fov90_theta0_phi0_c_input.png,feng,57,0 1 2 3
aft_lounge_8k_fov90_theta0_phi0_l_GT.png,feng,58,0 1 2 3
aft_lounge_8k_fov90_theta0_phi0_l_input.png,feng,58,0 1 2 3
aft_lounge_8k_fov90_theta0_phi0_r_GT.png,feng,59,0 1 2 3
aft_lounge_8k_fov90_theta0_phi0_r_input.png,feng,59,0 1 2 3
aft_lounge_8k_fov90_theta120_phi0_c_GT.png,feng,60,0 1 2 3
aft_lounge_8k_fov90_theta120_phi0_c_input.png,feng,60,0 1 2 3
aft_lounge_8k_fov90_theta120_phi0_l_GT.png,feng,61,0 1 2 3
aft_lounge_8k_fov90_theta120_phi0_l_input.png,feng,61,0 1 2 3
aft_lounge_8k_fov90_theta120_phi0_r_GT.png,feng,62,0 1 2 3
aft_lounge_8k_fov90_theta120_phi0_r_input.png,feng,62,0 1 2 3
aft_lounge_8k_fov90_theta180_phi0_c_GT.png,feng,63,0 1 2 3
aft_lounge_8k_fov90_theta180_phi0_c_input.png,feng,63,0 1 2 3
aft_lounge_8k_fov90_theta180_phi0_l_GT.png,feng,64,0 1 2 3
aft_lounge_8k_fov90_theta180_phi0_l_input.png,feng,64,0 1 2 3
aft_lounge_8k_fov90_theta180_phi0_r_GT.png,feng,65,0 1 2 3
aft_lounge_8k_fov90_theta180_phi0_r_input.png,feng,65,0 1 2 3
aft_lounge_8k_fov90_theta240_phi0_c_GT.png,feng,66,0 1 2 3
aft_lounge_8k_fov90_theta240_phi0_c_input.png,feng,66,0 1 2 3
aft_lounge_8k_fov90_theta240_phi0_l_GT.png,feng,67,0 1 2 3
aft_lounge_8k_fov90_theta240_phi0_l_input.png,feng,67,0 1 2 3
aft_lounge_8k_fov90_theta240_phi0_r_GT.png,feng,68,0 1 2 3
aft_lounge_8k_fov90_theta240_phi0_r_input.png,feng,68,0 1 2 3
aft_lounge_8k_fov90_theta300_phi0_c_GT.png,feng,69,0 1 2 3
aft_lounge_8k_fov90_theta300_phi0_c_input.png,feng,69,0 1 2 3
aft_lounge_8k_fov90_theta300_phi0_l_GT.png,feng,70,0 1 2 3
aft_lounge_8k_fov90_theta300_phi0_l_input.png,feng,70,0 1 2 3
aft_lounge_8k_fov90_theta300_phi0_r_GT.png,feng,71,0 1 2 3
aft_lounge_8k_fov90_theta300_phi0_r_input.png,feng,71,0 1 2 3
aft_lounge_8k_fov90_theta60_phi0_c_GT.png,feng,72,0 1 2 3
aft_lounge_8k_fov90_theta60_phi0_c_input.png,feng,72,0 1 2 3
aft_lounge_8k_fov90_theta60_phi0_l_GT.png,feng,73,0 1 2 3
aft_lounge_8k_fov90_theta60_phi0_l_input.png,feng,73,0 1 2 3
aft_lounge_8k_fov90_theta60_phi0_r_GT.png,feng,74,0 1 2 3
aft_lounge_8k_fov90_theta60_phi0_r_input.png,feng,74,0 1 2 3
aircraft_workshop_01_8k_fov90_theta0_phi0_c_GT.png,feng,75,0 1 2 3
aircraft_workshop_01_8k_fov90_theta0_phi0_c_input.png,feng,75,0 1 2 3
aircraft_workshop_01_8k_fov90_theta0_phi0_l_GT.png,feng,76,0 1 2 3
aircraft_workshop_01_8k_fov90_theta0_phi0_l_input.png,feng,76,0 1 2 3
aircraft_workshop_01_8k_fov90_theta0_phi0_r_GT.png,feng,77,0 1 2 3
aircraft_workshop_01_8k_fov90_theta0_phi0_r_input.png,feng,77,0 1 2 3
aircraft_workshop_01_8k_fov90_theta120_phi0_c_GT.png,feng,78,0 1 2 3
aircraft_workshop_01_8k_fov90_theta120_phi0_c_input.png,feng,78,0 1 2 3
aircraft_workshop_01_8k_fov90_theta120_phi0_l_GT.png,feng,79,0 1 2 3
aircraft_workshop_01_8k_fov90_theta120_phi0_l_input.png,feng,79,0 1 2 3
aircraft_workshop_01_8k_fov90_theta120_phi0_r_GT.png,feng,80,0 1 2 3
aircraft_workshop_01_8k_fov90_theta120_phi0_r_input.png,feng,80,0 1 2 3
aircraft_workshop_01_8k_fov90_theta180_phi0_c_GT.png,feng,81,0 1 2 3
aircraft_workshop_01_8k_fov90_theta180_phi0_c_input.png,feng,81,0 1 2 3
aircraft_workshop_01_8k_fov90_theta180_phi0_l_GT.png,feng,82,0 1 2 3
aircraft_workshop_01_8k_fov90_theta180_phi0_l_input.png,feng,82,0 1 2 3
aircraft_workshop_01_8k_fov90_theta180_phi0_r_GT.png,feng,83,0 1 2 3
aircraft_workshop_01_8k_fov90_theta180_phi0_r_input.png,feng,83,0 1 2 3
aircraft_workshop_01_8k_fov90_theta240_phi0_c_GT.png,feng,84,0 1 2 3
aircraft_workshop_01_8k_fov90_theta240_phi0_c_input.png,feng,84,0 1 2 3
aircraft_workshop_01_8k_fov90_theta240_phi0_l_GT.png,feng,85,0 1 2 3
aircraft_workshop_01_8k_fov90_theta240_phi0_l_input.png,feng,85,0 1 2 3
aircraft_workshop_01_8k_fov90_theta240_phi0_r_GT.png,feng,86,0 1 2 3
aircraft_workshop_01_8k_fov90_theta240_phi0_r_input.png,feng,86,0 1 2 3
aircraft_workshop_01_8k_fov90_theta300_phi0_c_GT.png,feng,87,0 1 2 3
aircraft_workshop_01_8k_fov90_theta300_phi0_c_input.png,feng,87,0 1 2 3
aircraft_workshop_01_8k_fov90_theta300_phi0_l_GT.png,feng,88,0 1 2 3
aircraft_workshop_01_8k_fov90_theta300_phi0_l_input.png,feng,88,0 1 2 3
aircraft_workshop_01_8k_fov90_theta300_phi0_r_GT.png,feng,89,0 1 2 3
aircraft_workshop_01_8k_fov90_theta300_phi0_r_input.png,feng,89,0 1 2 3
aircraft_workshop_01_8k_fov90_theta60_phi0_c_GT.png,feng,90,0 1 2 3
aircraft_workshop_01_8k_fov90_theta60_phi0_c_input.png,feng,90,0 1 2 3
aircraft_workshop_01_8k_fov90_theta60_phi0_l_GT.png,feng,91,0 1 2 3
aircraft_workshop_01_8k_fov90_theta60_phi0_l_input.png,feng,91,0 1 2 3
aircraft_workshop_01_8k_fov90_theta60_phi0_r_GT.png,feng,92,0 1 2 3
aircraft_workshop_01_8k_fov90_theta60_phi0_r_input.png,feng,92,0 1 2 3
anniversary_lounge_8k_fov90_theta0_phi0_c_GT.png,feng,93,0 1 2 3
anniversary_lounge_8k_fov90_theta0_phi0_c_input.png,feng,93,0 1 2 3
anniversary_lounge_8k_fov90_theta0_phi0_l_GT.png,feng,94,0 1 2 3
anniversary_lounge_8k_fov90_theta0_phi0_l_input.png,feng,94,0 1 2 3
anniversary_lounge_8k_fov90_theta0_phi0_r_GT.png,feng,95,0 1 2 3
anniversary_lounge_8k_fov90_theta0_phi0_r_input.png,feng,95,0 1 2 3
anniversary_lounge_8k_fov90_theta120_phi0_c_GT.png,feng,96,0 1 2 3
anniversary_lounge_8k_fov90_theta120_phi0_c_input.png,feng,96,0 1 2 3
anniversary_lounge_8k_fov90_theta120_phi0_l_GT.png,feng,97,0 1 2 3
anniversary_lounge_8k_fov90_theta120_phi0_l_input.png,feng,97,0 1 2 3
anniversary_lounge_8k_fov90_theta120_phi0_r_GT.png,feng,98,0 1 2 3
anniversary_lounge_8k_fov90_theta120_phi0_r_input.png,feng,98,0 1 2 3
anniversary_lounge_8k_fov90_theta180_phi0_c_GT.png,feng,99,0 1 2 3
anniversary_lounge_8k_fov90_theta180_phi0_c_input.png,feng,99,0 1 2 3
anniversary_lounge_8k_fov90_theta180_phi0_l_GT.png,feng,100,0 1 2 3
anniversary_lounge_8k_fov90_theta180_phi0_l_input.png,feng,100,0 1 2 3
anniversary_lounge_8k_fov90_theta180_phi0_r_GT.png,feng,101,0 1 2 3
anniversary_lounge_8k_fov90_theta180_phi0_r_input.png,feng,101,0 1 2 3
anniversary_lounge_8k_fov90_theta240_phi0_c_GT.png,feng,102,0 1 2 3
anniversary_lounge_8k_fov90_theta240_phi0_c_input.png,feng,102,0 1 2 3
anniversary_lounge_8k_fov90_theta240_phi0_l_GT.png,feng,103,0 1 2 3
anniversary_lounge_8k_fov90_theta240_phi0_l_input.png,feng,103,0 1 2 3
anniversary_lounge_8k_fov90_theta240_phi0_r_GT.png,feng,104,0 1 2 3
anniversary_lounge_8k_fov90_theta240_phi0_r_input.png,feng,104,0 1 2 3
anniversary_lounge_8k_fov90_theta300_phi0_c_GT.png,feng,105,0 1 2 3
anniversary_lounge_8k_fov90_theta300_phi0_c_input.png,feng,105,0 1 2 3
anniversary_lounge_8k_fov90_theta300_phi0_l_GT.png,feng,106,0 1 2 3
anniversary_lounge_8k_fov90_theta300_phi0_l_input.png,feng,106,0 1 2 3
anniversary_lounge_8k_fov90_theta300_phi0_r_GT.png,feng,107,0 1 2 3
anniversary_lounge_8k_fov90_theta300_phi0_r_input.png,feng,107,0 1 2 3
anniversary_lounge_8k_fov90_theta60_phi0_c_GT.png,feng,108,0 1 2 3
anniversary_lounge_8k_fov90_theta60_phi0_c_input.png,feng,108,0 1 2 3
anniversary_lounge_8k_fov90_theta60_phi0_l_GT.png,feng,109,0 1 2 3
anniversary_lounge_8k_fov90_theta60_phi0_l_input.png,feng,109,0 1 2 3
anniversary_lounge_8k_fov90_theta60_phi0_r_GT.png,feng,110,0 1 2 3
anniversary_lounge_8k_fov90_theta60_phi0_r_input.png,feng,110,0 1 2 3
art_studio_8k_fov90_theta0_phi0_c_GT.png,feng,111,0 1 2 3
art_studio_8k_fov90_theta0_phi0_c_input.png,feng,111,0 1 2 3
art_studio_8k_fov90_theta0_phi0_l_GT.png,feng,112,0 1 2 3
art_studio_8k_fov90_theta0_phi0_l_input.png,feng,112,0 1 2 3
art_studio_8k_fov90_theta0_phi0_r_GT.png,feng,113,0 1 2 3
art_studio_8k_fov90_theta0_phi0_r_input.png,feng,113,0 1 2 3
art_studio_8k_fov90_theta120_phi0_c_GT.png,feng,114,0 1 2 3
art_studio_8k_fov90_theta120_phi0_c_input.png,feng,114,0 1 2 3
art_studio_8k_fov90_theta120_phi0_l_GT.png,feng,115,0 1 2 3
art_studio_8k_fov90_theta120_phi0_l_input.png,feng,115,0 1 2 3
art_studio_8k_fov90_theta120_phi0_r_GT.png,feng,116,0 1 2 3
art_studio_8k_fov90_theta120_phi0_r_input.png,feng,116,0 1 2 3
art_studio_8k_fov90_theta180_phi0_c_GT.png,feng,117,0 1 2 3
art_studio_8k_fov90_theta180_phi0_c_input.png,feng,117,0 1 2 3
art_studio_8k_fov90_theta180_phi0_l_GT.png,feng,118,0 1 2 3
art_studio_8k_fov90_theta180_phi0_l_input.png,feng,118,0 1 2 3
art_studio_8k_fov90_theta180_phi0_r_GT.png,feng,119,0 1 2 3
art_studio_8k_fov90_theta180_phi0_r_input.png,feng,119,0 1 2 3
art_studio_8k_fov90_theta240_phi0_c_GT.png,feng,120,0 1 2 3
art_studio_8k_fov90_theta240_phi0_c_input.png,feng,120,0 1 2 3
art_studio_8k_fov90_theta240_phi0_l_GT.png,feng,121,0 1 2 3
art_studio_8k_fov90_theta240_phi0_l_input.png,feng,121,0 1 2 3
art_studio_8k_fov90_theta240_phi0_r_GT.png,feng,122,0 1 2 3
art_studio_8k_fov90_theta240_phi0_r_input.png,feng,122,0 1 2 3
art_studio_8k_fov90_theta300_phi0_c_GT.png,feng,123,0 1 2 3
art_studio_8k_fov90_theta300_phi0_c_input.png,feng,123,0 1 2 3
art_studio_8k_fov90_theta300_phi0_l_GT.png,feng,124,0 1 2 3
art_studio_8k_fov90_theta300_phi0_l_input.png,feng,124,0 1 2 3
art_studio_8k_fov90_theta300_phi0_r_GT.png,feng,125,0 1 2 3
art_studio_8k_fov90_theta300_phi0_r_input.png,feng,125,0 1 2 3
art_studio_8k_fov90_theta60_phi0_c_GT.png,feng,126,0 1 2 3
art_studio_8k_fov90_theta60_phi0_c_input.png,feng,126,0 1 2 3
art_studio_8k_fov90_theta60_phi0_l_GT.png,feng,127,0 1 2 3
art_studio_8k_fov90_theta60_phi0_l_input.png,feng,127,0 1 2 3
art_studio_8k_fov90_theta60_phi0_r_GT.png,feng,128,0 1 2 3
art_studio_8k_fov90_theta60_phi0_r_input.png,feng,128,0 1 2 3
auto_service_8k_fov90_theta0_phi0_c_GT.png,feng,129,0 1 2 3
auto_service_8k_fov90_theta0_phi0_c_input.png,feng,129,0 1 2 3
auto_service_8k_fov90_theta0_phi0_l_GT.png,feng,130,0 1 2 3
auto_service_8k_fov90_theta0_phi0_l_input.png,feng,130,0 1 2 3
auto_service_8k_fov90_theta0_phi0_r_GT.png,feng,131,0 1 2 3
auto_service_8k_fov90_theta0_phi0_r_input.png,feng,131,0 1 2 3
auto_service_8k_fov90_theta120_phi0_c_GT.png,feng,132,0 1 2 3
auto_service_8k_fov90_theta120_phi0_c_input.png,feng,132,0 1 2 3
auto_service_8k_fov90_theta120_phi0_l_GT.png,feng,133,0 1 2 3
auto_service_8k_fov90_theta120_phi0_l_input.png,feng,133,0 1 2 3
auto_service_8k_fov90_theta120_phi0_r_GT.png,feng,134,0 1 2 3
auto_service_8k_fov90_theta120_phi0_r_input.png,feng,134,0 1 2 3
auto_service_8k_fov90_theta180_phi0_c_GT.png,feng,135,0 1 2 3
auto_service_8k_fov90_theta180_phi0_c_input.png,feng,135,0 1 2 3
auto_service_8k_fov90_theta180_phi0_l_GT.png,feng,136,0 1 2 3
auto_service_8k_fov90_theta180_phi0_l_input.png,feng,136,0 1 2 3
auto_service_8k_fov90_theta180_phi0_r_GT.png,feng,137,0 1 2 3
auto_service_8k_fov90_theta180_phi0_r_input.png,feng,137,0 1 2 3
auto_service_8k_fov90_theta240_phi0_c_GT.png,feng,138,0 1 2 3
auto_service_8k_fov90_theta240_phi0_c_input.png,feng,138,0 1 2 3
auto_service_8k_fov90_theta240_phi0_l_GT.png,feng,139,0 1 2 3
auto_service_8k_fov90_theta240_phi0_l_input.png,feng,139,0 1 2 3
auto_service_8k_fov90_theta240_phi0_r_GT.png,feng,140,0 1 2 3
auto_service_8k_fov90_theta240_phi0_r_input.png,feng,140,0 1 2 3
auto_service_8k_fov90_theta300_phi0_c_GT.png,feng,141,0 1 2 3
auto_service_8k_fov90_theta300_phi0_c_input.png,feng,141,0 1 2 3
auto_service_8k_fov90_theta300_phi0_l_GT.png,feng,142,0 1 2 3
auto_service_8k_fov90_theta300_phi0_l_input.png,feng,142,0 1 2 3
auto_service_8k_fov90_theta300_phi0_r_GT.png,feng,143,0 1 2 3
auto_service_8k_fov90_theta300_phi0_r_input.png,feng,143,0 1 2 3
auto_service_8k_fov90_theta60_phi0_c_GT.png,feng,144,0 1 2 3
auto_service_8k_fov90_theta60_phi0_c_input.png,feng,144,0 1 2 3
auto_service_8k_fov90_theta60_phi0_l_GT.png,feng,145,0 1 2 3
auto_service_8k_fov90_theta60_phi0_l_input.png,feng,145,0 1 2 3
auto_service_8k_fov90_theta60_phi0_r_GT.png,feng,146,0 1 2 3
auto_service_8k_fov90_theta60_phi0_r_input.png,feng,146,0 1 2 3
autoshop_01_8k_fov90_theta0_phi0_c_GT.png,feng,147,0 1 2 3
autoshop_01_8k_fov90_theta0_phi0_c_input.png,feng,147,0 1 2 3
autoshop_01_8k_fov90_theta0_phi0_l_GT.png,feng,148,0 1 2 3
autoshop_01_8k_fov90_theta0_phi0_l_input.png,feng,148,0 1 2 3
autoshop_01_8k_fov90_theta0_phi0_r_GT.png,feng,149,0 1 2 3
autoshop_01_8k_fov90_theta0_phi0_r_input.png,feng,149,0 1 2 3
autoshop_01_8k_fov90_theta120_phi0_c_GT.png,feng,150,0 1 2 3
autoshop_01_8k_fov90_theta120_phi0_c_input.png,feng,150,0 1 2 3
autoshop_01_8k_fov90_theta120_phi0_l_GT.png,feng,151,0 1 2 3
autoshop_01_8k_fov90_theta120_phi0_l_input.png,feng,151,0 1 2 3
autoshop_01_8k_fov90_theta120_phi0_r_GT.png,feng,152,0 1 2 3
autoshop_01_8k_fov90_theta120_phi0_r_input.png,feng,152,0 1 2 3
autoshop_01_8k_fov90_theta180_phi0_c_GT.png,feng,153,0 1 2 3
autoshop_01_8k_fov90_theta180_phi0_c_input.png,feng,153,0 1 2 3
autoshop_01_8k_fov90_theta180_phi0_l_GT.png,feng,154,0 1 2 3
autoshop_01_8k_fov90_theta180_phi0_l_input.png,feng,154,0 1 2 3
autoshop_01_8k_fov90_theta180_phi0_r_GT.png,feng,155,0 1 2 3
autoshop_01_8k_fov90_theta180_phi0_r_input.png,feng,155,0 1 2 3
autoshop_01_8k_fov90_theta240_phi0_c_GT.png,feng,156,0 1 2 3
autoshop_01_8k_fov90_theta240_phi0_c_input.png,feng,156,0 1 2 3
autoshop_01_8k_fov90_theta240_phi0_l_GT.png,feng,157,0 1 2 3
autoshop_01_8k_fov90_theta240_phi0_l_input.png,feng,157,0 1 2 3
autoshop_01_8k_fov90_theta240_phi0_r_GT.png,feng,158,0 1 2 3
autoshop_01_8k_fov90_theta240_phi0_r_input.png,feng,158,0 1 2 3
autoshop_01_8k_fov90_theta300_phi0_c_GT.png,feng,159,0 1 2 3
autoshop_01_8k_fov90_theta300_phi0_c_input.png,feng,159,0 1 2 3
autoshop_01_8k_fov90_theta300_phi0_l_GT.png,feng,160,0 1 2 3
autoshop_01_8k_fov90_theta300_phi0_l_input.png,feng,160,0 1 2 3
autoshop_01_8k_fov90_theta300_phi0_r_GT.png,feng,161,0 1 2 3
autoshop_01_8k_fov90_theta300_phi0_r_input.png,feng,161,0 1 2 3
autoshop_01_8k_fov90_theta60_phi0_c_GT.png,feng,162,0 1 2 3
autoshop_01_8k_fov90_theta60_phi0_c_input.png,feng,162,0 1 2 3
autoshop_01_8k_fov90_theta60_phi0_l_GT.png,feng,163,0 1 2 3
autoshop_01_8k_fov90_theta60_phi0_l_input.png,feng,163,0 1 2 3
